-0.11,0.02,-0.36,-0.11,0.48,-0.2,0.27,0.0522862084633399,-0.34,-0.05,0.23,0.08,-0.45,0.25
-0.3,-0.37,-0.18,-0.09,-0.16,-0.16,-0.1,-0.09,0.46,0.32,0.02,0.31,0.4,-0.07
0.5,0.18,0.41,-0.101877239263205,-0.106106444441309,0.15,-0.25,-0.41,-0.07,-0.13,-0.00725464056403401,-0.01,-0.28,-0.09
0,-0.11,0.00251702945095746,0.19,0,0.0227820362834163,0.18,0.18,-0.23,-0.16,0.03,-0.12,-0.11,0.23
0.4,-0.16,0.31,-0.34,0.02,0.21,-0.7,0.11,0.08,0.05,-0.09,0.07,0.04,-0.01
0.39,-0.18,-0.09,-0.04,-0.25,-0.69,-0.64,-0.38,0.41,0.33,-0.62,0.23,0.92,0.61
0.5,-0.24,-0.16,-0.0131438338672029,0.04,0.0482506426411953,-0.11,0.0638138795938028,-0.04,-0.01,-0.050824564679977,-0.15,0.05,-0.11
-0.52,-0.48,-0.73,-0.199815977610776,-0.4,-0.01,-0.34,0.55,0.302789905280634,0.37,-0.29,0.63,0.87,0.28
-0.87,-0.17,0.1,-0.0999175601909706,0.102425812531908,0.52,-0.28,0.0621900177651952,0.09,-0.01,0.08,-0.15,-0.16,-0.16
-1.39,-0.57,-0.16,-0.02,0.3,0.41,0.03,0.5,0.48,0.51,-0.11,0.14,-0.06,-0.05
-0.206609816074817,-0.58,0.19,0.02,0.197093767004991,0.11,0.02,0.200297239496021,0.13,0.13,-0.22,0.02,-0.3,-0.12
-0.47,-0.63,0,-0.29,0.13,0.43,0.33,0.254605541117391,0.28,0.31,-0.08,0.196868538492096,-0.13,-0.23
-0.64,-0.04,-0.07,-0.09,-0.06,-0.0246416858581978,-0.126722455799764,-0.03,0.09,0.33,0.33,-0.09,0.0779108010317954,-0.07
-0.36,-0.53,0.23,0.81,0.22,-0.06,0.115162798725111,-0.22,0.14,0.2,-0.16,-0.1,0.03,-0.04
0.627529599902089,0.17,0.12,-0.01,-0.58,-0.48,-0.41,0.08,0,-0.35,-0.2,0.2,0.15,0.37
0.42,-0.23,-0.1,-0.134658733157644,-0.1,-0.129805911113777,-0.01,-0.0948075227711207,-0.07,-0.19,0.02,0.5,0,0.19
0.47,0.29,0.03,0.06,-0.12,-0.04,-0.04,-0.0448725435880488,-0.27,-0.21,-0.0414353210805703,-0.25,-0.01,0.09
-0.0722412379693811,-0.44,-0.02,0.51,0.7,0.112773726577862,0.26,0.41,-0.02,-0.05,0.04,-0.34,-0.38,0.07
0.11,-0.0637499550505806,0.05,0.11,0.52,0.32,0.43,-0.12,-0.12,-0.25,0.01,-0.35,-0.152331265237375,0.07
0.4,-0.54,-0.24,-0.33,-0.24,-0.07,-0.01,0.13,0.24,0.06,-0.24,0.172139221082373,0.46,0.22
-0.5,-0.203206927792019,0.24,0.75,0.66,0.53,0.44,-0.05,-0.118949264018596,-0.03,-0.06,-0.55,-0.6,-0.48
0.24,-0.09,0.9,0.0354675871524137,-0.04,0.01,0.13,-0.04,-0.21,-0.03,0.04,-0.0796367749723676,-0.239671410739788,-0.02
0.24,-0.07,-0.15,0.24,0.04,0,0.23,0.08,-0.14,-0.18,-0.05,-0.23,-0.03,0.03
0.41,-0.18,0.24,0.1,0.11976458740661,0.23,-0.00226863043739009,-0.24,0.05,-0.153665750155891,-0.22,-0.12,-0.51,-0.2
0.1,-0.103032198757534,0.0193594885853113,-0.27,0.39,0.59,-0.29,0.13,-0.1,0.03,-0.07,-0.24,0.09,-0.13
-0.24,-0.11,-0.05,-0.06,0.38,0.05,0.41,0.133315155958157,0.06,0.24,-0.0851989892251978,-0.3,-0.39,-0.15
0.01,-0.31,-0.16,0.12,-0.02,-0.0654028579656069,-0.26,-0.05,0,0.11,0.19,0.01,-0.06,0.04
0.81,-0.046235073491379,0.07,-0.25,-0.51,-0.45,-0.53,-0.07,0.13,0.112415384123118,-0.0776560691629307,0.35,0.15,0.52
0.13,0.02,0.04,0.07,0.37,0.02,0.0612608697418798,-0.02,0.1,-0.16,-0.21,-0.21,-0.06,-0.11
-0.36,0.14,-0.14,0.00377717358465862,0.69,0.5,-0.04,-0.12,-0.14,-0.02,0.2,-0.02,-1.34,0.2
0.23,0.03,0.0240451140100458,0.11,0.19,0.041499093430931,0.133675757072272,0.12,-0.16,-0.1,-0.02,-0.21,-0.15,-0.0166891567690103
0.58,0.33,0.01,-0.29,-0.0634505675606425,-0.17,0.17,-0.0161986891748856,0.01,-0.15,0.0296769214626873,0.13,-0.17,-0.1
0.62,0.08,-0.23,0.07,0.0224833600062363,-0.0318506257506095,0.04,-0.01,0.25,-0.08,0.0675023481506406,0.3,-0.64,-0.13
0.12,-0.15,0.0490759202381486,0.09,0.27,0.35,0.07,-0.03,-0.0789159066667023,-0.08,-0.0649617784372337,-0.27,-0.15,-0.0438634627456829
-0.41,0.54,0.36,0.01,-0.2,0.05,-0.134158211429585,0.15,-0.11,0.01,-0.31,-0.12,-0.04,0.16
0.72,-0.21,0.14,-0.08,-0.32,-0.21,-0.13,0.03,0.14,-0.01,-0.26,0.02,-0.24,0.42
-0.04,-0.0392996168508849,-0.04,-0.18,0.11,0.13,0.12,0.15,0.05,-0.01,-0.01,-0.0728799935259563,-0.05,0.01
0.38,-0.25,0.00396410679714999,0.23,-0.09,0.87,-0.05,-0.25,0.05,-0.149504036039116,-0.48,-0.3,-0.01,-0.35
0.83,0.1,-0.03397548851143,-0.04,-0.18,0.0229084055626148,-0.2,0.21,0.1,-0.24,-0.18,-0.06,-0.26,0.07
0.11143103881144,-0.29,-0.15,-0.108150186676306,0.23,-0.05,0.115162549050324,0.15,0.13,-0.187192877102484,0.13,-0.03,-0.0114333382397808,-0.01
-0.15,0.16,0,-0.07,-0.08,-0.04,-0.44,-0.07,0,0.37,-0.05,0.13,-0.02,0.27
-0.15,-0.12,-0.01,-0.25,-0.21,-0.39,-0.05,0.08,0.23,0.1,-0.05,0.3,0.143938099123212,0.08
0.04,0.05,-0.01,0.24,0.35,-0.14,0.152400526738867,0.0636804397940496,-0.05,-0.17,-0.0128845560640309,-0.14,-0.131500507407905,-0.03
0.08,0.3,0.3,-0.9,-0.02,0,-0.198428403762907,-0.17,0,0.15,0.11,-0.06,0.07,-0.11
1.86,0.52,-1.49,0.53,-0.96,-0.65,-0.119891341024946,-0.0413847531785463,-0.2,-0.44,-0.28,0.45,0.57,0.34
0.15,-0.02,0.04,0.00260815626696549,0.0835095166278865,0.07,0.13,0.1,-0.15,-0.32,0.06,-0.2,-0.51,-0.18
0.342516125165981,0.11,0.37,0.0226443739392189,0.14,0.16,0.06,-0.53,-0.082293179102311,-0.143334311686478,-0.0597147725288488,-0.57,-0.32,0.17
-0.2,-0.26,-0.32,-0.173403814716347,-0.17,-0.28,0.14,0.3,0,0.11,0.17,0.08,0.02,0.18
-0.74,-0.25,-0.135863945953118,-0.23,0.01,-0.131486171305093,-0.17,0.42,0.22,0.51,-0.12,0.212610944615115,0.16,0.47
-0.27,-0.14,0.34,0.41,0.16,0.05,-0.0337675647789152,-0.08,0.28,0.24,0.03,0.07,-1.17,0.0930152277740802
-0.21,-0.06,0.0297830536362459,0.35,0.2,0.15,0.24,-0.09,-0.48,-0.139957181540978,0.13,-0.43,-0.06,-0.04
-0.19,-0.03,-0.43,-0.31,0.03,0.19,-0.11,0.19,0.14,0.16,0.0468177439560187,0.22,-0.17,0.12
-0.15,0.29,-0.03,0.04,-0.01,0.02,-0.01,-0.11,-0.01,-0.04,0.00268012785916629,0.04,0.01,0.13
0.23,-0.02,0.01,-0.32,0.22,0.01,0.29,0.09,-0.19,-0.23,0.0243565272846443,-0.15,-0.21,0.01
-0.77,-0.45,-0.04,0.14,0.55,0.37,0.36,0.16,-0.19,0.14,0.03,-0.14,-0.124763054991745,0.37
-0.88,-0.53,-0.22,0.15,0.53,0.15,0.15,0.32,0.27,0.12,-0.41,0.14,0.11,0.11
0.35,-0.14,0.00977911513387822,-0.12,-0.24,-0.162188700155114,-0.31,0.06,0.19,0.06,-0.10634293987964,0.38,0.29,0.11
0.248233252456413,-0.37,0.1,-0.07,-0.23,-0.00324170128739351,-0.07,0.05,0.05,-0.08,-0.04,-0.25,-0.023933544175382,0.17
1.81,0.87,0.05,0.35,-1.13,-0.090363779934067,0.74,-0.52,-0.66,-1.13,-0.0303493841134419,0.51,0.37,0.34
0.6,0.09,-0.04,0.03,-0.21,-0.49,-0.18,-0.31,-0.01,0.14,0.08,0.18,-0.14,0.27
-0.94,-0.181300437094415,0.08,0.69,0.65,0.32,0.06,-0.34,-0.05,0.1,-0.46,-0.25,-0.07,-0.0195395709649631
0,-0.14,-0.29,-0.00127916258183879,0.35,0.06,0.31,0.15,-0.06,-0.43,0.24,-0.01,-0.31,-0.00387447746904012
0.36,-0.01,-0.03,-0.1,0.26,0.0311134294497674,-0.17,-0.15,0.04,-0.2,0.06,-0.15,-0.15,-0.03
0.42,0.07,0.48,0.36,0.12,-0.07,0.02,-0.04,-0.38,-0.53,-0.1,-0.082286872786244,-0.13,0
0.1,0.3,-0.112078410563309,-0.45,-0.51,-0.29,0,0.0308061909411225,0.106350442863293,-0.17,0.0243928553052842,0.109886937327769,0.14,0.37
0.436285596345804,0.54,0.15,-0.27,-0.06,-0.27,-0.15,-0.06,-0.0572577751787342,-0.37,0.07,-0.17,-0.126694293691289,-0.05
